"Username","CIF"
"swilliamson42","4870801488"
"@michelle86","8781791934"
"joshuawalton.88","6707124992"
"cheryl8326","5048255890"
"@mirandawhitney","2361881891"
"tammiesimmons22","2051546098"
"kathleen51.","6301228421"
"qmartinez.","9456739413"
"glenda81.bakerlindsay","9887865297"
"farleyelizabeth35","4791331660"
"shannonjeanette.susan35","7021038356"
"johnhartman.48","6500581083"
"meyerdanielle.62","1068822572"
"@heather16","5056210755"
"morrisjustin.42","1869262295"
"james2283","5741752421"
"snyderapril86","2596708436"
"@lori90","6172648065"
"phillipwolfe.","7129534297"
"thompsonmatthew.83","5606548199"
"ytaylor91","9308259320"
"zhull_16zc6","3355087463"
"livingstonmariah.ricetimothy","6970865729"
"hmyers.brian25","8449279427"
"gabrielfisher.cmora","0711084294"
"@walkerjohn","8299702703"
"jgutierrez_bkqb","2898490238"
"@johnjohns","4758651367"
"owenmark.","8023305274"
"michaeljackson50","7870466222"
"glennmullen76","8018743933"
"donna14_e3k8","2461973685"
"@taylorsamuel","2524171197"
"cory80.42","9198416567"
"dawsonconnie47","0815671933"
"@harrisdavid","9575913460"
"jonathanstewart12","2804104073"
"dsexton_9p7a2","5246688538"
"ethompson93","5032356279"
"thomasbonnie58","3774558819"
"clarkangel_8ql","6087746958"
"@nicole11","1348887617"
"millertroy.ingramanna","8520509894"
"robertsdaniel.","2919402848"
"jennifer2595","1415744231"
"judithwells_7f","9437058801"
"santiagoapril.29","8596086260"
"leachtara_yaqk4","2821635246"
"@michaelhill","1464827109"
"@durhamcatherine","6367016186"
"kristinamcdowell_tj","8578201342"
"xscott_lc9p","9510726237"
"stephaniemorales60","8140320463"
"@alexgreen","6301506661"
"navarrojacqueline.","9854965974"
"damon29_h","6864029231"
"chapmanariel_4i","4540198621"
"wlang.69","3054860946"
"richardhardy.57","5006439769"
"mariahowe.95","3053447013"
"timothyflores_r3fs","9295374125"
"@pricevincent","0755629171"
"karenwright29","4235322109"
"nathan6216","2596788241"
"ofranklin21","5714188384"
"@zvillanueva","2842069551"
"faith6628","4640891747"
"scox.68","5431442615"
"anamyers_7uu9","6489962974"
"adamsblake28","5729709624"
"dparker_i15","8738471621"
"ibarnes91","0526241025"
"foxkathy34","3393495365"
"@samuelenglish","7518272758"
"ywest54","2574796917"
"@jsimmons","0680114881"
"mollydennis_87e","1524109287"
"stephanie7316","6947888786"
"vserrano.81","1480053104"
"zsimon11","9908275879"
"@slewis","9661785817"
"johncallahan.","5564343667"
"@lwilliams","1205694696"
"harveyheather_df5bp","5206902667"
"@mibarra","2900276457"
"@sandra01","4198328026"
"lpalmer_d","4109474259"
"tinajohnson.97","1681478240"
"kentcrystal.93","7072821515"
"harrisemma_6","4574383865"
"robertabecker_7a","0907428340"
"salazarbrandon50","1730402527"
"ibryan46","8284411979"
"@jeremiah43","4721275257"
"andrew77_2","9201170325"
"amanda1964","6123668963"
"sarahcampbell.","8694638834"
"kristincarpenter_yhqa","9647840411"
"julia74_x7ds","5395610656"
"bmiller_3p9","7876757954"
"@jjones","7551381251"
"jenniferpearson.","1119872792"
"mayersydney45","4347548597"
"moralesjason_yls","2584844710"
"@andrewmckinney","2710040221"
"brenda0365","7289261655"
"cmiller_1sr","5782714154"
"chavezdavid_5n2","7017686343"
"theresafrederick_z7x88","1568271804"
"greenjack61","5298461669"
"michelestevens.96","1235985947"
"@juanedwards","2030431560"
"@mayerpaul","1282129025"
"@nolson","0693783870"
"rodriguezgene.brooksshawn","1593839730"
"wwright94","4094485119"
"@dbaker","2543246204"
"cartermichael21","3514803229"
"@amanda78","4587818277"
"ryan8415","0948294490"
"@costaangela","4614633619"
"ihensley_v40ac","4634394330"
"@mjoseph","1700149063"
"jchavez.crawfordshelby","2416991443"
"ojohnson23","5152103672"
"jessicaellis95","0885114534"
"eholt76","7834621844"
"james3932","9630175281"
"@jacksonchristina","5449151550"
"nancystrong.","5274905927"
"@sean36","3641090719"
"masonjoshua.","0459325062"
"timothyholt.iacevedo","2385559327"
"xgarcia_awt","0222724748"
"wshea_2hw1","9976303036"
"amyadams_rde6","9883089038"
"@theresa55","5383342194"
"@nprice","4232906316"
"bnorman73","1552418848"
"kevinfrye.50","7052339206"
"@bjohnson","1445713283"
"@smithclayton","6440319875"
"lbray.48","2400630564"
"edavis15","5033575817"
"hunter96.","0172841730"
"oliviamoran.35","4355557463"
"samantha38.iprice","7499403127"
"dicksonerika41","7766705513"
"@mcdonalddaniel","5972646693"
"marcusthomas.","5739441746"
"@randy97","2689853438"
"ejohnson_394","9861357899"
"george51.","4764849452"
"nlewis.","0126822830"
"@joan27","1535637380"
"ariel0080","6298017337"
"ginasmith.20","7367718890"
"nicoleruiz_bqw","1888931505"
"chandlerluis.","5129614635"
"stephen0323","0856682448"
"jwoodard.68","1801387264"
"@bakerwilliam","2671919851"
"thomas32_vzx","8711640319"
"@myerschristian","3397602136"
"qchristensen.fhill","6810772902"
"@ubrown","4376020366"
"allen4914","1952322116"
"@alexis94","1134465968"
"@christopherbradley","4304699426"
"@lnguyen","2325765735"
"jennifer2688","1809352137"
"hudsonemma.jbowen","8062841727"
"ujones.94","2742810094"
"@hortiz","3508825455"
"@jeff61","0073244648"
"chall.12","1608228816"
"handerson_t","6121758368"
"@kirbytina","6538025528"
"gonzalezangela53","4930798669"
"tayloranthony.73","5901356787"
"eric76.75","6009389559"
"@ufuller","9012899817"
"@asmith","7938499792"
"russellrichards_zq8m","1139875308"
"younghannah_kgf","7304760472"
"joseph79.85","5964113291"
"christina85.","4371828862"
"christopherbenson13","6102670292"
"lmontgomery_nb7x6","3882028008"
"kerrilambert.32","9367585892"
"wilcoxgregory_oib","8948568732"
"robertpacheco.","3734313731"
"@katie13","6802967997"
"@zbranch","8593369413"
"morrisonchelsea50","4823672794"
"nmiller_y","9096999801"
"lauren24_gka","6485737283"
"joshuashepard.18","7059463865"
"bray.cody25","4193587992"
"@alexandertracy","6721189931"
"fosterjill45","7109909252"
"@david72","7173122319"
"christine2888","6501527510"
"@brian12","9800019330"
"johnsonmark55","6958011172"
"hhawkins.","7717515271"
"leviwalsh99","8671769504"
"tom60.80","1391296540"
"milesbrett83","1827405962"
"shawnortiz48","3330709380"
"srivera.meredith86","5420175751"
"martinezscott_tz","8469841207"
"jason86.78","0941581242"
"michael66.","0253264569"
"martinkaren62","8590560709"
"anthonyjohnson_u","9787038046"
"sara0912","7550970993"
"@tonya29","1772288032"
"@eric29","5397062499"
"@annamyers","1320331042"
"robinmason59","4287700730"
"@hbrown","7966854917"
"taylorvelazquez95","7829104677"
"simsjohn81","5206927831"
"ureeves_h","1771125806"
"@edwardrivera","2990463308"
"@hmiller","4102206943"
"aberry49","3055949346"
"@mhart","2663051987"
"leemelody90","3783486045"
"gary74_r","8242180368"
"hayden23_hd","5174649330"
"jeffrey46_sl6y","6657023518"
"xpaul.davisleonard","4309418410"
"lopezsandra.","5844433592"
"@vcurry","1475079120"
"@nvasquez","0011323661"
"@xgordon","4478051645"
"michaelschwartz64","9662804220"
"ericvazquez_lb66","6753460393"
"sheenamartin.55","2517384609"
"brenda72.michael25","4280869387"
"@whitesheryl","9100776263"
"@imunoz","6691668062"
"eric10.carterangela","5499308240"
"@jameslin","9209618024"
"turnerjason.","1606573574"
"@jamesho","5175667880"
"jgomez.jallen","3408013804"
"hadams.teresa47","1884003803"
"@andersonkathy","6374262358"
"hgalvan_9pt8","0628636722"
"@carmen52","7211536644"
"melissahooper75","6611030983"
"ffleming11","1196997479"
"sarah7322","8072459049"
"kyle75.flamb","9832002068"
"qduncan_bt7","1319400885"
"@leerobert","6355837354"
"jasminecunningham74","6341306476"
"@jwatson","6853907528"
"james7983","7130288194"
"vcompton88","3646660465"
"deanna65_kcxra","8104036207"
"danieladams.","0763754899"
"travisramos.riveragerald","1335250351"
"smithjulia_r4fz2","9181010814"
"kirstencampbell.17","1392534336"
"kimberlysimpson.87","7922714310"
"randalljones_mtr9l","8746489449"
"@nlozano","9877526870"
"@mmorales","5533387094"
"khanjohn.51","2681286293"
"nichole5116","6463198545"
"srodriguez_0xmc0","4663603114"
"campbellamber_h1","1363338640"
"ebony8489","9094718732"
"kmartin_h","3851975548"
"@alishalarson","0116369914"
"xgardner49","7069822622"
"tgarcia_gw","1805490757"
"@cjohnson","8473796589"
"ndelgado_ao","9004082488"
"hwilliams.","4984917981"
"@patriciatorres","7389066705"
"@twright","8460681620"
"bonnielawrence_kxv8","6252543109"
"wsmith31","3541159292"
"taylor9166","6405791477"
"sford_p9ypc","3770681770"
"awright49","9023144987"
"christina69_d","3988941119"
"@dcampbell","8809854118"
"matthewmills98","6141924881"
"tiffanyclark.pacekathy","6559697096"
"ronniedaniels33","7127381592"
"@hallclinton","2502457755"
"krauseevan_mp","5492109374"
"jnelson_l","1903548119"
"zpatterson_q9","6949319707"
"@xgilbert","1308922069"
"andreafarley77","5945605266"
"andreawhite.19","9665947701"
"lewisjoy.73","6415366937"
"clifford7394","5433372727"
"christine94.","5619881966"
"kimberly32_a1","5175454486"
"laurenrojas81","1678053933"
"allisonwelch_ol","5747957762"
"@fgregory","6867668404"
"jescobar_i3cya","4192847452"
"angela8646","7211620697"
"penny8385","3374046815"
"sherriandrews.","1560403313"
"beththompson_rdfv","4946761311"
"qbarnes_w52","1528106038"
"@nicholesullivan","3245611341"
"tadkins89","5088980895"
"candace06.","7931394896"
"joel90_x","1350308950"
"@michellepetersen","9587536127"
"brandonnelson_na","6025659887"
"jeffreymartinez.","8430793807"
"tinamoore.arellanobrian","7270688422"
"ryan6242","2859498053"
"@kristengomez","3965426011"
"@ogreene","3633914507"
"mejiajordan_pve6","9037394442"
"@brockpatrick","8884123956"
"@davidtownsend","0193236779"
"@julia42","5996007085"
"david26.vlee","3308729101"
"stephaniehughes_kj","1696088164"
"vsilva.","8518477747"
"jose81_0","3703655777"
"dorothylopez_j9vl","0632455282"
"@vanessaferguson","4909507173"
"jamesmarshall.","0084286129"
"@xjackson","0898713812"
"egarcia18","9779396335"
"imorgan_ab9w","3784686386"
"christine47_n3","7474235967"
"jose2177","2032789184"
"tball24","0329432657"
"qwilliams.96","8581621498"
"frank96_kdlkt","3905365744"
"@jcannon","9503785563"
"ashleyoliver_ok","5484284732"
"flyons_g0","0894628002"
"brittany77_0","5268316235"
"kcontreras_g","7980019902"
"kellycrawford.","5881013791"
"grahamkaren_vm2","5097043045"
"@kward","5384439353"
"mason5037","9570140015"
"shannonrivera.17","7484014520"
"lisaclark67","7442828578"
"wilcoxmatthew.","9113272664"
"jennifer44.32","7955556018"
"peter5628","8162199094"
"johnsonmadeline_2lfc","6084200316"
"@ugarcia","3305913814"
"lori38_69212","4561109322"
"ashleyjoyce.90","4905556623"
"peterssteven.melinda64","1124588065"
"marcus51.","3848759762"
"danielle7246","6047009267"
"conwaymichael52","6415863014"
"@tommy93","2619755771"
"jenniferroman.","6192108331"
"sherry91.","0521643072"
"@richardwilson","9134764346"
"@kelly17","1997951759"
"@virginiabryan","1088985273"
"graybrandon.scott68","9786601538"
"@ejohnson","4194874307"
"ureynolds.","7270489109"
"soniawilliams_a5jct","6857834439"
"sanderssamuel_f","5218496505"
"lori80.","1989076819"
"lori28_5yv","7369960615"
"amy61.63","5533795286"
"sherry35.17","6352252109"
"millsrichard_or6","8289107505"
"michael82_ga","3825634392"
"melissagarner51","8354879782"
"kevindeleon.wolfdiane","1641533342"
"ejefferson14","2968521818"
"jensenmatthew61","8633348073"
"philip67.77","9773160395"
"daniel7448","8551996671"
"zbyrd90","1451519470"
"owilliamson22","7995987958"
"omclean.","7158926939"
"ldavies_1q","2148796562"
"awhite.18","6895839090"
"austin6050","9468352822"
"dwashington.","2780976623"
"haneylisa_po","2893299762"
"keithjohnny.","9070686612"
"vabbott.92","2794920396"
"@maria74","1012597781"
"melissajackson_75e7","6673307131"
"melissagibson_xdnc0","6387981588"
"david98.phillipsmichael","7110013974"
"sandovalhayden.63","6177493184"
"milleralbert_dn","1432741505"
"charlesjacobs_x38z","3215751284"
"toddmiller66","7418346866"
"gdiaz_8ui4v","9664874208"
"@qboyd","7192213069"
"kjuarez.ramoslaura","1757029330"
"@richardsvincent","6009422588"
"@ianderson","5247113332"
"mackenzie68.harrismichelle","1401021013"
"thomasshannon74","9466839710"
"xhogan57","8429659176"
"pjohnson76","5379600896"
"james66.98","6470036269"
"@qhicks","6022783011"
"@robert27","6823358978"
"mfrancis.55","2046563657"
"frobertson.sandra23","0212032817"
"cmercado.dan95","2658234050"
"lauraclarke_2kaoy","6448078069"
"skinnerchristina.","6924797965"
"@lauracontreras","2948992754"
"michael7759","8834973681"
"hcastaneda46","3559067333"
"austincraig60","4577241106"
"gabriel28_aqd","1623483813"
"@theresalarson","7848479446"
"@vespinoza","6292714565"
"william18_gmj","2873391724"
"@christophercoffey","5016722723"
"jerrybonilla72","0725324917"
"madisonstark_tpru","8725029935"
"tammy09_e4","1444586289"
"bairdjesse98","1555757083"
"@julia17","1353785901"
"daniellemerritt.64","6934161760"
"amberwilson.qellis","0359367186"
"@gduncan","9736489139"
"@vanderson","0928289972"
"maryjones17","8021865307"
"henrytammy21","2375706654"
"ernest6314","2672449222"
"@ebeck","1321273927"
"burtoncathy_belw1","8901444592"
"andersonkatherine14","1186781339"
"daniel43_hldd8","2840616118"
"lauren1848","8283397740"
"bryanglover67","7143705559"
"@slittle","3671993348"
"javier66_l","3472853221"
"donna70.vedwards","7457235676"
"williamturner_m","0862855861"
"smithalexis.","9541835029"
"@egardner","7162257159"
"jessicawright_6co7d","6417076431"
"farrelltyrone_j7rwj","8961734477"
"tyler1765","0754671406"
"rhonda26_js7a","5859444914"
"elainecook10","9799876897"
"wileydaniel15","8765303472"
"@bradleydouglas","9872728167"
"@fowleramanda","8769247137"
"mcconnellrebecca.90","8790437892"
"ronald42_6b","6644425075"
"nancywilliams55","0328429446"
"simmonsmichael.randysmith","1760790661"
"jbarton.","7687924259"
"johnturner_36h","6887906073"
"edward37_sjd","8239555969"
"@padillakelsey","8431142100"
"herringlaura54","4519605325"
"leah8262","4364668979"
"bmorton66","9257988094"
"martinmartinez.40","3767449332"
"@marisagalvan","8911593191"
"smithwilliam34","3467880732"
"@jasonpatel","7582062472"
"dclark55","4357847490"
"jimhawkins35","3442155925"
"mcgrathsamantha.72","7351869045"
"wattskim_e","5255979980"
"beckerveronica.62","3540404079"
"bryanmartinez.mobrien","7133945943"
"heather1883","1162127736"
"bryan39_3pjhx","7679143727"
"@mcclurejames","9102263546"
"@lisa82","8867895984"
"juliepreston_v7","0442544624"
"david4088","5844412097"
"elizabethreid.","0961637008"
"ohardy_xzvr","9340243740"
"madisonvelez.22","5827506881"
"jennifergonzalez_rlr","7968853639"
"@ronaldzimmerman","2635173826"
"yjames_2g1e7","0957856179"
"meghan9126","7335889895"
"@andersonjon","5084946715"
"hhardy.","9628125440"
"sotodwayne.crystaldavis","2565249206"
"mariefarmer.","8645660473"
"@stephenking","4869756303"
"ostewart37","8848391969"
"umacias32","3063241845"
"oliviasullivan_mzar","0034166261"
"cesparza90","2349004618"
"jonathanroth.","8528227409"
"kimberlyherrera_83ck1","9628092473"
"@bsantiago","2989825855"
"david99_zc","6841521489"
"amber40_6","5411938035"
"andersonabigail_tp","4923031515"
"joannabarr62","6267651280"
"barbara1574","1041303125"
"@andrew99","7830813801"
"kellyphillip.43","1495285628"
"@bdennis","3186355688"
"wilkinschristopher_rh","3773306850"
"sylviacontreras.flynnsarah","5964807856"
"@hebertjoel","0400257843"
"cameronmorris92","8061490435"
"ssimon.kmeyer","1185421610"
"@gonzalezsharon","0330528515"
"@jonesmichael","0329925065"
"@john80","6247590917"
"@diana76","9276211956"
"@kelseyshah","4636173574"
"@jensentonya","5188285975"
"@jenniferramos","6770314509"
"foxnicole_q9ko4","5598859819"
"anthonybarnett.41","0153265737"
"mitchellandrew68","4423494797"
"hollyholt87","8479842655"
"abigailgoodman50","1998640745"
"iwilliams12","1022815881"
"hebertgina_r","0207288349"
"@emilywhite","8284111427"
"cameron18_1uvr","0169108670"
"@kathrynmartin","5110115315"
"cynthia3817","9332509588"
"walshdonald41","0260019449"
"@jwells","3862427583"
"@nbell","7760792101"
"vdominguez_dkkhv","0832430125"
"christinebaker_6zq","9365582736"
"@adamsdenise","8065301608"
"@janetmiller","2242615950"
"@david03","2346141810"
"waynesmith26","9942116450"
"holly94.","9806904414"
"justinramirez_2","5876330716"
"deannalambert_ypdli","5444696427"
"hberry_0guoi","1196561569"
"ofoster28","4344055283"
"malikduran.59","3310631534"
"jacquelinegonzalez45","2380316794"
"flowersbrian.sarahvalencia","5835386992"
"sdominguez_51u","4060735382"
"matthew13.pearsonjeremy","5725458978"
"@jamielester","6124194611"
"xmorrow.jennifer30","8604768188"
"@jodi08","1184727868"
"ana29.","2153714858"
"@russelltammy","1671070385"
"murphyvalerie48","6734779572"
"prodriguez63","5299278722"
"mark03.","0431774882"
"osanders_r","5800715698"
"@stephaniecurry","0700844425"
"thompsonsarah.barrshannon","1724376495"
"@zandrews","4090292048"
"@martinezashley","8660551688"
"lewissheila.94","7783360146"
"tammy00_u4c9","2169278343"
"@toddthomas","0965182408"
